iso3_country,geometry_ref,total_emissions,n_sources,latest_end_time
AFG,gadm_AFG.17.4_1,87.84139999999998,1,2025-07-31 00:00:00
BRA,gadm_BRA.17.28_2,87.8172,1,2025-07-31 00:00:00
ZMB,gadm_ZMB.7.6_2,87.78620000000004,1,2025-07-31 00:00:00
ROU,gadm_ROU.31.25_1,87.75200000000001,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.217_2,87.64839999999998,1,2025-07-31 00:00:00
DZA,gadm_DZA.7.18_1,87.644,1,2025-07-31 00:00:00
JPN,gadm_JPN.44.17_1,87.5992,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.162_2,87.59459999999999,1,2025-07-31 00:00:00
UZB,gadm_UZB.3.15_1,87.589,1,2025-07-31 00:00:00
CHL,gadm_CHL.16.1_1,87.5682,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.569_2,87.53520000000002,1,2025-07-31 00:00:00
MLI,gadm_MLI.6.2_1,87.48780000000001,1,2025-07-31 00:00:00
GTM,gadm_GTM.4.10_1,87.47099999999999,1,2025-07-31 00:00:00
DOM,gadm_DOM.16.3_1,87.45919999999998,1,2025-07-31 00:00:00
HRV,gadm_HRV.16.11_1,87.4426,1,2025-07-31 00:00:00
THA,gadm_THA.62.2_1,87.44079999999998,1,2025-07-31 00:00:00
GMB,gadm_GMB.4.5_1,87.43999999999994,1,2025-07-31 00:00:00
ROU,gadm_ROU.20.31_1,87.43780000000002,1,2025-07-31 00:00:00
BRA,gadm_BRA.16.167_2,87.41540000000005,1,2025-07-31 00:00:00
BRA,gadm_BRA.17.177_2,87.36399999999996,1,2025-07-31 00:00:00
HRV,gadm_HRV.10.9_1,87.362,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.311_2,87.35620000000002,1,2025-07-31 00:00:00
MWI,gadm_MWI.3.6_1,87.3254,1,2025-07-31 00:00:00
GEO,gadm_GEO.8.3_1,87.24300000000002,1,2025-07-31 00:00:00
AFG,gadm_AFG.3.7_1,87.23639999999995,1,2025-07-31 00:00:00
LAO,gadm_LAO.10.4_1,87.23079999999996,1,2025-07-31 00:00:00
HTI,ghs-fua_1595,87.18579999999996,1,2025-07-31 00:00:00
COL,gadm_COL.7.87_2,87.15500000000002,1,2025-07-31 00:00:00
KEN,gadm_KEN.47.3_1,87.13979999999994,1,2025-07-31 00:00:00
NGA,gadm_NGA.35.4_1,87.12440000000001,1,2025-07-31 00:00:00
LKA,gadm_LKA.14.28_1,87.1152,1,2025-07-31 00:00:00
GUY,gadm_GUY.4.13_1,87.08,1,2025-07-31 00:00:00
BRA,gadm_BRA.14.54_2,87.04960000000004,1,2025-07-31 00:00:00
ROU,gadm_ROU.38.14_1,87.04159999999999,1,2025-07-31 00:00:00
ECU,gadm_ECU.14.13_1,86.99200000000006,1,2025-07-31 00:00:00
GNB,gadm_GNB.5.5_1,86.98360000000005,1,2025-07-31 00:00:00
TZA,gadm_TZA.31.11_1,86.968,1,2025-07-31 00:00:00
BRA,gadm_BRA.6.84_2,86.95900000000003,1,2025-07-31 00:00:00
PAK,ghs-fua_3555,86.86900000000003,1,2025-07-31 00:00:00
BRA,gadm_BRA.19.83_2,86.81319999999998,1,2025-07-31 00:00:00
KEN,gadm_KEN.19.3_1,86.81239999999998,1,2025-07-31 00:00:00
HRV,gadm_HRV.20.11_1,86.80819999999999,1,2025-07-31 00:00:00
BRA,gadm_BRA.5.16_2,86.741,1,2025-07-31 00:00:00
UGA,gadm_UGA.36.2_1,86.58679999999998,1,2025-07-31 00:00:00
HRV,gadm_HRV.19.21_1,86.56699999999998,1,2025-07-31 00:00:00
MNG,gadm_MNG.4.15_1,86.48799999999997,1,2025-07-31 00:00:00
KEN,gadm_KEN.29.3_1,86.48759999999999,1,2025-07-31 00:00:00
DZA,gadm_DZA.26.20_1,86.47000000000003,1,2025-07-31 00:00:00
IDN,ghs-fua_4126,86.39959999999999,1,2025-07-31 00:00:00
ARE,gadm_ARE.2.14_1,86.39500000000002,1,2025-07-31 00:00:00
BRA,gadm_BRA.11.36_2,86.384,1,2025-07-31 00:00:00
PHL,gadm_PHL.2.5_1,86.314,1,2025-07-31 00:00:00
MKD,gadm_MKD.43_1,86.301,1,2025-07-31 00:00:00
MNG,gadm_MNG.3.13_1,86.289,1,2025-07-31 00:00:00
PHL,gadm_PHL.9.10_1,86.28019999999994,1,2025-07-31 00:00:00
SRB,gadm_SRB.8.3_1,86.25840000000002,1,2025-07-31 00:00:00
GTM,gadm_GTM.8.5_1,86.2024,1,2025-07-31 00:00:00
MEX,gadm_MEX.10.17_2,86.19040000000001,1,2025-07-31 00:00:00
ROU,gadm_ROU.36.23_1,86.18700000000001,1,2025-07-31 00:00:00
JPN,gadm_JPN.8.48_1,86.14879999999998,1,2025-07-31 00:00:00
HRV,gadm_HRV.16.22_1,86.1472,1,2025-07-31 00:00:00
THA,gadm_THA.68.5_1,86.1,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.809_2,86.0766,1,2025-07-31 00:00:00
ISL,gadm_ISL.7.8_1,86.05799999999998,1,2025-07-31 00:00:00
VNM,gadm_VNM.46.2_1,86.04480000000004,1,2025-07-31 00:00:00
BRA,gadm_BRA.6.160_2,86.01800000000004,1,2025-07-31 00:00:00
SLB,gadm_SLB.10.26_1,86.01500000000001,1,2025-07-31 00:00:00
MWI,gadm_MWI.21.7_1,86.01020000000004,1,2025-07-31 00:00:00
BRA,gadm_BRA.9.207_2,85.989,1,2025-07-31 00:00:00
BDI,gadm_BDI.17.7_1,85.96120000000002,1,2025-07-31 00:00:00
ROU,gadm_ROU.13.28_1,85.88240000000002,1,2025-07-31 00:00:00
PHL,gadm_PHL.68.1_1,85.83939999999997,1,2025-07-31 00:00:00
MEX,gadm_MEX.18.7_2,85.80299999999997,1,2025-07-31 00:00:00
GEO,gadm_GEO.6.1_1,85.80159999999998,1,2025-07-31 00:00:00
JPN,gadm_JPN.31.21_1,85.76800000000003,1,2025-07-31 00:00:00
ISL,gadm_ISL.7.4_1,85.74800000000002,1,2025-07-31 00:00:00
BRA,gadm_BRA.15.92_2,85.70500000000001,1,2025-07-31 00:00:00
IND,ghs-fua_10231,85.6924,1,2025-07-31 00:00:00
PRY,gadm_PRY.13.16_1,85.65880000000001,1,2025-07-31 00:00:00
AUS,gadm_AUS.7.7_1,85.63319999999995,1,2025-07-31 00:00:00
EGY,gadm_EGY.1.11_1,85.59599999999999,1,2025-07-31 00:00:00
ROU,gadm_ROU.18.10_1,85.57639999999999,1,2025-07-31 00:00:00
BRA,gadm_BRA.1.1_2,85.54260000000001,1,2025-07-31 00:00:00
MLI,ghs-fua_286,85.52060000000002,1,2025-07-31 00:00:00
LKA,gadm_LKA.22.1_1,85.49800000000005,1,2025-07-31 00:00:00
NIC,gadm_NIC.5.11_1,85.47659999999999,1,2025-07-31 00:00:00
VNM,ghs-fua_3080,85.4718,1,2025-07-31 00:00:00
COL,gadm_COL.31.22_2,85.46280000000002,1,2025-07-31 00:00:00
IND,ghs-fua_9203,85.427,1,2025-07-31 00:00:00
IDN,ghs-fua_4329,85.38600000000002,1,2025-07-31 00:00:00
BDI,gadm_BDI.9.1_1,85.37880000000001,1,2025-07-31 00:00:00
COD,gadm_COD.6.7_1,85.32119999999999,1,2025-07-31 00:00:00
IDN,ghs-fua_6618,85.30679999999997,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.370_2,85.2748,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.324_2,85.26799999999999,1,2025-07-31 00:00:00
VNM,gadm_VNM.57.10_1,85.23719999999996,1,2025-07-31 00:00:00
BRA,gadm_BRA.18.163_2,85.23499999999994,1,2025-07-31 00:00:00
JPN,gadm_JPN.12.97_1,85.1932,1,2025-07-31 00:00:00
DZA,gadm_DZA.33.17_1,85.17399999999998,1,2025-07-31 00:00:00
PHL,gadm_PHL.53.2_1,85.16320000000002,1,2025-07-31 00:00:00
ROU,gadm_ROU.3.55_1,85.16159999999999,1,2025-07-31 00:00:00
TUR,gadm_TUR.32.1_1,85.15739999999995,1,2025-07-31 00:00:00
IDN,gadm_IDN.23.24_1,85.15060000000001,1,2025-07-31 00:00:00
BRA,gadm_BRA.17.20_2,85.1484,1,2025-07-31 00:00:00
ECU,gadm_ECU.10.13_1,85.10799999999996,1,2025-07-31 00:00:00
ROU,gadm_ROU.1.4_1,85.10520000000001,1,2025-07-31 00:00:00
MEX,gadm_MEX.32.56_2,85.10319999999999,1,2025-07-31 00:00:00
HRV,gadm_HRV.17.25_1,85.02399999999999,1,2025-07-31 00:00:00
BRA,gadm_BRA.18.195_2,84.97259999999993,1,2025-07-31 00:00:00
BRA,gadm_BRA.10.168_2,84.96940000000001,1,2025-07-31 00:00:00
GUF,gadm_GUF.1.13_1,84.9433999999999,1,2025-07-31 00:00:00
ROU,gadm_ROU.35.54_1,84.933,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.229_2,84.91479999999999,1,2025-07-31 00:00:00
DZA,gadm_DZA.9.15_1,84.87100000000001,1,2025-07-31 00:00:00
LKA,gadm_LKA.24.6_1,84.8666,1,2025-07-31 00:00:00
ROU,gadm_ROU.40.85_1,84.85699999999999,1,2025-07-31 00:00:00
MWI,gadm_MWI.11.13_1,84.81580000000001,1,2025-07-31 00:00:00
SDN,ghs-fua_3422,84.7654,1,2025-07-31 00:00:00
KEN,gadm_KEN.37.3_1,84.75840000000002,1,2025-07-31 00:00:00
BRA,gadm_BRA.17.105_2,84.75800000000001,1,2025-07-31 00:00:00
DZA,gadm_DZA.30.20_1,84.752,1,2025-07-31 00:00:00
BRA,gadm_BRA.21.26_2,84.73539999999997,1,2025-07-31 00:00:00
ROU,gadm_ROU.13.29_1,84.70879999999998,1,2025-07-31 00:00:00
ETH,ghs-fua_4557,84.70860000000003,1,2025-07-31 00:00:00
BRA,gadm_BRA.18.75_2,84.705,1,2025-07-31 00:00:00
GNB,gadm_GNB.7.5_1,84.70440000000002,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.466_2,84.69639999999998,1,2025-07-31 00:00:00
LBN,gadm_LBN.2.2_1,84.68219999999997,1,2025-07-31 00:00:00
BRA,gadm_BRA.21.337_2,84.63099999999999,1,2025-07-31 00:00:00
BRA,gadm_BRA.21.453_2,84.6046,1,2025-07-31 00:00:00
COL,gadm_COL.7.89_2,84.49680000000002,1,2025-07-31 00:00:00
TUN,ghs-fua_1352,84.47439999999999,1,2025-07-31 00:00:00
PAN,gadm_PAN.9.5_1,84.45259999999998,1,2025-07-31 00:00:00
BDI,gadm_BDI.12.5_1,84.44719999999998,1,2025-07-31 00:00:00
NGA,ghs-fua_7539,84.42859999999996,1,2025-07-31 00:00:00
ETH,ghs-fua_5162,84.39420000000003,1,2025-07-31 00:00:00
ROU,gadm_ROU.25.16_1,84.3596,1,2025-07-31 00:00:00
AFG,gadm_AFG.12.7_1,84.34679999999999,1,2025-07-31 00:00:00
BRA,gadm_BRA.26.9_2,84.31779999999996,1,2025-07-31 00:00:00
IND,gadm_IND.26.16_1,84.29759999999997,1,2025-07-31 00:00:00
SLV,gadm_SLV.1.6_1,84.29559999999998,1,2025-07-31 00:00:00
ARE,gadm_ARE.5.30_1,84.24200000000003,1,2025-07-31 00:00:00
COL,gadm_COL.18.24_2,84.23980000000002,1,2025-07-31 00:00:00
NER,ghs-fua_1104,84.23659999999997,1,2025-07-31 00:00:00
VEN,gadm_VEN.1.3_1,84.19999999999996,1,2025-07-31 00:00:00
MEX,gadm_MEX.22.12_2,84.172,1,2025-07-31 00:00:00
BRA,gadm_BRA.12.95_2,84.1108,1,2025-07-31 00:00:00
AGO,gadm_AGO.12.5_1,84.09800000000003,1,2025-07-31 00:00:00
JPN,gadm_JPN.40.9_1,84.08040000000001,1,2025-07-31 00:00:00
KEN,gadm_KEN.2.3_1,84.03320000000001,1,2025-07-31 00:00:00
VNM,gadm_VNM.41.1_1,83.9788,1,2025-07-31 00:00:00
BRA,gadm_BRA.15.213_2,83.96899999999998,1,2025-07-31 00:00:00
MLI,gadm_MLI.7.3_1,83.9562,1,2025-07-31 00:00:00
JPN,gadm_JPN.42.11_1,83.93820000000001,1,2025-07-31 00:00:00
MEX,gadm_MEX.30.78_2,83.91960000000005,1,2025-07-31 00:00:00
ROU,gadm_ROU.39.41_1,83.88860000000005,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.41_2,83.8416,1,2025-07-31 00:00:00
HND,gadm_HND.2.1_1,83.81439999999998,1,2025-07-31 00:00:00
URY,gadm_URY.2.29_2,83.78240000000002,1,2025-07-31 00:00:00
KEN,gadm_KEN.13.5_1,83.74019999999997,1,2025-07-31 00:00:00
MNG,gadm_MNG.4.4_1,83.73220000000002,1,2025-07-31 00:00:00
HND,gadm_HND.16.20_1,83.71820000000004,1,2025-07-31 00:00:00
PHL,gadm_PHL.12.27_1,83.67679999999999,1,2025-07-31 00:00:00
PAK,ghs-fua_2326,83.66720000000001,1,2025-07-31 00:00:00
BRA,gadm_BRA.21.129_2,83.6278,1,2025-07-31 00:00:00
DZA,gadm_DZA.26.15_1,83.62299999999999,1,2025-07-31 00:00:00
ECU,gadm_ECU.10.1_1,83.55799999999996,1,2025-07-31 00:00:00
ROU,gadm_ROU.24.21_1,83.55099999999999,1,2025-07-31 00:00:00
ROU,gadm_ROU.19.13_1,83.52280000000002,1,2025-07-31 00:00:00
DZA,gadm_DZA.41.2_1,83.50499999999998,1,2025-07-31 00:00:00
THA,gadm_THA.73.15_1,83.48719999999997,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.273_2,83.4424,1,2025-07-31 00:00:00
BHS,gadm_BHS.28_1,83.43999999999997,1,2025-07-31 00:00:00
GMB,gadm_GMB.5.2_1,83.42560000000002,1,2025-07-31 00:00:00
KAZ,gadm_KAZ.13.3_1,83.42479999999996,1,2025-07-31 00:00:00
BGR,gadm_BGR.7.2_1,83.41199999999999,1,2025-07-31 00:00:00
JPN,gadm_JPN.20.15_1,83.41180000000003,1,2025-07-31 00:00:00
SAU,gadm_SAU.2.1_1,83.40999999999998,1,2025-07-31 00:00:00
VNM,gadm_VNM.3.10_1,83.3492,1,2025-07-31 00:00:00
BRA,gadm_BRA.5.317_2,83.3306,1,2025-07-31 00:00:00
ARE,gadm_ARE.6.29_1,83.32900000000001,1,2025-07-31 00:00:00
MEX,gadm_MEX.29.2_2,83.30100000000002,1,2025-07-31 00:00:00
PER,gadm_PER.3.5_1,83.25279999999998,1,2025-07-31 00:00:00
ROU,gadm_ROU.15.57_1,83.23199999999999,1,2025-07-31 00:00:00
VNM,gadm_VNM.31.6_1,83.20580000000001,1,2025-07-31 00:00:00
LBR,gadm_LBR.15.6_1,83.16860000000004,1,2025-07-31 00:00:00
BRA,gadm_BRA.15.86_2,83.11399999999998,1,2025-07-31 00:00:00
BRN,gadm_BRN.4.5_1,83.10500000000005,1,2025-07-31 00:00:00
TUR,gadm_TUR.49.3_1,83.05700000000002,1,2025-07-31 00:00:00
REU,gadm_REU.1.6_1,83.02500000000002,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.239_2,83.01420000000002,1,2025-07-31 00:00:00
LKA,gadm_LKA.1.10_1,83.0024,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.527_2,83.0002,1,2025-07-31 00:00:00
COL,gadm_COL.29.26_2,82.97520000000003,1,2025-07-31 00:00:00
DOM,gadm_DOM.9.3_1,82.93779999999997,1,2025-07-31 00:00:00
PHL,gadm_PHL.1.23_1,82.91599999999998,1,2025-07-31 00:00:00
BRA,gadm_BRA.16.374_2,82.91479999999999,1,2025-07-31 00:00:00
ROU,gadm_ROU.6.13_1,82.89580000000004,1,2025-07-31 00:00:00
LKA,gadm_LKA.10.12_1,82.8764,1,2025-07-31 00:00:00
SEN,gadm_SEN.7.1_1,82.87340000000005,1,2025-07-31 00:00:00
ROU,gadm_ROU.14.23_1,82.8296,1,2025-07-31 00:00:00
MEX,gadm_MEX.7.37_2,82.8192,1,2025-07-31 00:00:00
ROU,gadm_ROU.32.58_1,82.81919999999997,1,2025-07-31 00:00:00
MEX,gadm_MEX.21.83_2,82.80920000000002,1,2025-07-31 00:00:00
TUN,gadm_TUN.22.3_1,82.80520000000003,1,2025-07-31 00:00:00
BDI,gadm_BDI.13.5_1,82.77259999999998,1,2025-07-31 00:00:00
DZA,gadm_DZA.45.10_1,82.75399999999999,1,2025-07-31 00:00:00
BHS,gadm_BHS.27_1,82.74000000000002,1,2025-07-31 00:00:00
MKD,gadm_MKD.8_1,82.6154,1,2025-07-31 00:00:00
COL,gadm_COL.24.6_2,82.60419999999998,1,2025-07-31 00:00:00
JPN,gadm_JPN.16.14_1,82.59660000000002,1,2025-07-31 00:00:00
HND,gadm_HND.1.1_1,82.59019999999997,1,2025-07-31 00:00:00
PRY,gadm_PRY.7.6_1,82.5858,1,2025-07-31 00:00:00
UZB,gadm_UZB.10.11_1,82.58560000000001,1,2025-07-31 00:00:00
BRA,gadm_BRA.26.10_2,82.57659999999997,1,2025-07-31 00:00:00
ROU,gadm_ROU.23.4_1,82.51520000000001,1,2025-07-31 00:00:00
GHA,gadm_GHA2.21_2,82.50280000000004,1,2025-07-31 00:00:00
IND,ghs-fua_8309,82.45499999999998,1,2025-07-31 00:00:00
BRA,gadm_BRA.24.252_2,82.44819999999997,1,2025-07-31 00:00:00
MEX,gadm_MEX.14.97_2,82.442,1,2025-07-31 00:00:00
IDN,ghs-fua_3050,82.4378,1,2025-07-31 00:00:00
AGO,gadm_AGO.6.12_1,82.43719999999998,1,2025-07-31 00:00:00
IDN,ghs-fua_6710,82.4192,1,2025-07-31 00:00:00
BRA,gadm_BRA.15.27_2,82.40099999999997,1,2025-07-31 00:00:00
BRA,gadm_BRA.21.82_2,82.36199999999998,1,2025-07-31 00:00:00
JPN,gadm_JPN.3.40_1,82.35819999999998,1,2025-07-31 00:00:00
NGA,gadm_NGA.18.14_1,82.3384,1,2025-07-31 00:00:00
BRA,gadm_BRA.6.109_2,82.268,1,2025-07-31 00:00:00
PER,gadm_PER.8.10_1,82.25860000000002,1,2025-07-31 00:00:00
COL,gadm_COL.31.9_2,82.25159999999998,1,2025-07-31 00:00:00
PER,gadm_PER.26.1_1,82.25040000000001,1,2025-07-31 00:00:00
BRA,gadm_BRA.16.278_2,82.2436,1,2025-07-31 00:00:00
BRA,gadm_BRA.6.54_2,82.24259999999995,1,2025-07-31 00:00:00
IND,ghs-fua_5202,82.23939999999997,1,2025-07-31 00:00:00
BRA,gadm_BRA.17.39_2,82.23799999999999,1,2025-07-31 00:00:00
BRA,gadm_BRA.15.116_2,82.23740000000004,1,2025-07-31 00:00:00
HRV,gadm_HRV.10.22_1,82.2048,1,2025-07-31 00:00:00
GEO,gadm_GEO.7.1_1,82.19399999999999,1,2025-07-31 00:00:00
JPN,gadm_JPN.12.29_1,82.17420000000001,1,2025-07-31 00:00:00
ISL,gadm_ISL.8.13_1,82.14199999999997,1,2025-07-31 00:00:00
PER,gadm_PER.2.6_1,82.141,1,2025-07-31 00:00:00
IND,gadm_IND.26.5_1,82.08500000000004,1,2025-07-31 00:00:00
BRA,gadm_BRA.10.211_2,82.02039999999997,1,2025-07-31 00:00:00
BRA,gadm_BRA.16.363_2,81.9672,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.18_2,81.9632,1,2025-07-31 00:00:00
DJI,gadm_DJI.4.3_2,81.9266,1,2025-07-31 00:00:00
VEN,gadm_VEN.22.5_1,81.77199999999999,1,2025-07-31 00:00:00
TCD,gadm_TCD.23.3_1,81.715,1,2025-07-31 00:00:00
SRB,gadm_SRB.2.3_1,81.69180000000001,1,2025-07-31 00:00:00
DZA,gadm_DZA.11.4_1,81.671,1,2025-07-31 00:00:00
DZA,gadm_DZA.27.7_1,81.655,1,2025-07-31 00:00:00
TUN,gadm_TUN.7.7_1,81.5848,1,2025-07-31 00:00:00
ROU,gadm_ROU.35.13_1,81.56639999999999,1,2025-07-31 00:00:00
MNG,gadm_MNG.4.2_1,81.55819999999999,1,2025-07-31 00:00:00
AFG,gadm_AFG.21.1_1,81.49980000000001,1,2025-07-31 00:00:00
COL,gadm_COL.7.92_2,81.44900000000003,1,2025-07-31 00:00:00
BRA,gadm_BRA.9.27_2,81.44519999999999,1,2025-07-31 00:00:00
BRA,gadm_BRA.18.67_2,81.44100000000003,1,2025-07-31 00:00:00
MEX,gadm_MEX.15.54_2,81.42020000000001,1,2025-07-31 00:00:00
HRV,gadm_HRV.19.5_1,81.42019999999995,1,2025-07-31 00:00:00
MEX,gadm_MEX.16.41_2,81.39900000000002,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.11_2,81.37059999999998,1,2025-07-31 00:00:00
ETH,ghs-fua_4866,81.34460000000001,1,2025-07-31 00:00:00
SLV,gadm_SLV.5.9_1,81.32440000000001,1,2025-07-31 00:00:00
IND,ghs-fua_10352,81.26840000000001,1,2025-07-31 00:00:00
VNM,ghs-fua_3860,81.25080000000003,1,2025-07-31 00:00:00
SLV,gadm_SLV.13.6_1,81.22999999999999,1,2025-07-31 00:00:00
THA,gadm_THA.14.5_1,81.14200000000002,1,2025-07-31 00:00:00
THA,gadm_THA.51.1_1,81.12300000000002,1,2025-07-31 00:00:00
JPN,gadm_JPN.26.7_1,81.10660000000001,1,2025-07-31 00:00:00
BRA,gadm_BRA.5.312_2,81.08179999999999,1,2025-07-31 00:00:00
NAM,gadm_NAM.7.2_1,80.99220000000003,1,2025-07-31 00:00:00
BRA,gadm_BRA.5.346_2,80.98500000000001,1,2025-07-31 00:00:00
HRV,gadm_HRV.8.3_1,80.95739999999998,1,2025-07-31 00:00:00
TUN,gadm_TUN.8.4_1,80.95599999999997,1,2025-07-31 00:00:00
EST,gadm_EST.7.2_1,80.92840000000004,1,2025-07-31 00:00:00
USA,gadm_USA.44.164_1,80.9172,1,2025-07-31 00:00:00
ROU,gadm_ROU.23.36_1,80.89280000000001,1,2025-07-31 00:00:00
LKA,gadm_LKA.23.6_1,80.87199999999997,1,2025-07-31 00:00:00
MEX,gadm_MEX.16.54_2,80.85220000000001,1,2025-07-31 00:00:00
URY,gadm_URY.15.5_2,80.8176,1,2025-07-31 00:00:00
LKA,gadm_LKA.2.22_1,80.79240000000003,1,2025-07-31 00:00:00
MWI,gadm_MWI.3.7_1,80.78380000000001,1,2025-07-31 00:00:00
PHL,gadm_PHL.44.10_1,80.66199999999996,1,2025-07-31 00:00:00
MEX,gadm_MEX.21.195_2,80.62040000000002,1,2025-07-31 00:00:00
MEX,gadm_MEX.10.21_2,80.5448,1,2025-07-31 00:00:00
ROU,gadm_ROU.24.26_1,80.54459999999999,1,2025-07-31 00:00:00
LAO,gadm_LAO.12.7_1,80.52139999999997,1,2025-07-31 00:00:00
PRY,gadm_PRY.14.4_1,80.4954,1,2025-07-31 00:00:00
THA,gadm_THA.44.4_1,80.47599999999997,1,2025-07-31 00:00:00
THA,gadm_THA.14.6_1,80.38399999999999,1,2025-07-31 00:00:00
GAB,gadm_GAB.9.2_1,80.38220000000001,1,2025-07-31 00:00:00
MEX,gadm_MEX.22.2_2,80.38140000000001,1,2025-07-31 00:00:00
SVN,gadm_SVN.1.17_1,80.31580000000002,1,2025-07-31 00:00:00
EGY,gadm_EGY.17.7_1,80.3008,1,2025-07-31 00:00:00
HND,gadm_HND.15.7_1,80.20420000000001,1,2025-07-31 00:00:00
DOM,gadm_DOM.12.3_1,80.17219999999996,1,2025-07-31 00:00:00
ETH,ghs-fua_6758,80.15220000000002,1,2025-07-31 00:00:00
HND,gadm_HND.1.4_1,80.1344,1,2025-07-31 00:00:00
BRA,gadm_BRA.6.6_2,80.13380000000002,1,2025-07-31 00:00:00
BRA,gadm_BRA.16.108_2,80.12100000000001,1,2025-07-31 00:00:00
GTM,gadm_GTM.3.7_1,80.1082,1,2025-07-31 00:00:00
MEX,gadm_MEX.21.126_2,80.0468,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.172_2,80.01140000000004,1,2025-07-31 00:00:00
ROU,gadm_ROU.14.26_1,80.00179999999999,1,2025-07-31 00:00:00
USA,gadm_USA.6.57_1,79.96000000000002,1,2025-07-31 00:00:00
BRA,gadm_BRA.16.156_2,79.93860000000002,1,2025-07-31 00:00:00
HND,gadm_HND.3.2_1,79.93639999999996,1,2025-07-31 00:00:00
COL,gadm_COL.4.13_2,79.87919999999994,1,2025-07-31 00:00:00
URY,gadm_URY.8.5_2,79.86659999999998,1,2025-07-31 00:00:00
DZA,gadm_DZA.8.41_1,79.857,1,2025-07-31 00:00:00
TUR,gadm_TUR.56.8_1,79.81120000000001,1,2025-07-31 00:00:00
SYC,gadm_SYC.5_1,79.77499999999993,1,2025-07-31 00:00:00
MOZ,gadm_MOZ.11.11_1,79.7582,1,2025-07-31 00:00:00
CMR,ghs-fua_1058,79.73659999999998,1,2025-07-31 00:00:00
BRA,gadm_BRA.9.43_2,79.728,1,2025-07-31 00:00:00
ROU,gadm_ROU.39.29_1,79.71079999999998,1,2025-07-31 00:00:00
ECU,gadm_ECU.22.1_1,79.69760000000001,1,2025-07-31 00:00:00
YEM,gadm_YEM.12.3_1,79.68199999999996,1,2025-07-31 00:00:00
BRA,gadm_BRA.21.211_2,79.67299999999997,1,2025-07-31 00:00:00
GHA,gadm_GHA14.10_2,79.61140000000003,1,2025-07-31 00:00:00
ETH,ghs-fua_5929,79.60859999999998,1,2025-07-31 00:00:00
RUS,gadm_RUS.15.39_1,79.59319999999998,1,2025-07-31 00:00:00
ROU,gadm_ROU.34.40_1,79.57059999999997,1,2025-07-31 00:00:00
BRB,gadm_BRB.5_1,79.5344,1,2025-07-31 00:00:00
IND,ghs-fua_6254,79.51479999999998,1,2025-07-31 00:00:00
SDN,gadm_SDN.10.4_1,79.49779999999998,1,2025-07-31 00:00:00
PAN,gadm_PAN.3.3_1,79.48979999999995,1,2025-07-31 00:00:00
TUR,gadm_TUR.17.4_1,79.4824,1,2025-07-31 00:00:00
PNG,gadm_PNG.2.4_1,79.46359999999997,1,2025-07-31 00:00:00
TUN,gadm_TUN.20.10_1,79.43260000000001,1,2025-07-31 00:00:00
MEX,gadm_MEX.5.44_2,79.4264,1,2025-07-31 00:00:00
BRA,gadm_BRA.18.109_2,79.41400000000006,1,2025-07-31 00:00:00
GHA,ghs-fua_957,79.40920000000006,1,2025-07-31 00:00:00
BRA,gadm_BRA.24.9_2,79.39359999999998,1,2025-07-31 00:00:00
MEX,gadm_MEX.16.49_2,79.2864,1,2025-07-31 00:00:00
IND,ghs-fua_8553,79.27120000000001,1,2025-07-31 00:00:00
ROU,gadm_ROU.24.43_1,79.26679999999999,1,2025-07-31 00:00:00
EST,gadm_EST.8.6_1,79.2518,1,2025-07-31 00:00:00
ARG,gadm_ARG.10.7_1,79.23999999999998,1,2025-07-31 00:00:00
IDN,ghs-fua_2887,79.22879999999999,1,2025-07-31 00:00:00
IND,ghs-fua_9071,79.22219999999999,1,2025-07-31 00:00:00
JPN,gadm_JPN.8.60_1,79.2162,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.516_2,79.19900000000003,1,2025-07-31 00:00:00
ROU,gadm_ROU.35.58_1,79.19120000000001,1,2025-07-31 00:00:00
DZA,gadm_DZA.23.9_1,79.18800000000002,1,2025-07-31 00:00:00
ROU,gadm_ROU.36.28_1,79.1664,1,2025-07-31 00:00:00
COL,gadm_COL.2.32_2,79.155,1,2025-07-31 00:00:00
COL,ghs-fua_1671,79.155,1,2025-07-31 00:00:00
CIV,gadm_CIV.11.2_1,79.1538,1,2025-07-31 00:00:00
BRA,gadm_BRA.18.136_2,79.13660000000002,1,2025-07-31 00:00:00
HRV,gadm_HRV.6.4_1,79.13179999999998,1,2025-07-31 00:00:00
ETH,ghs-fua_6561,79.1166,1,2025-07-31 00:00:00
